,username,profile_link,rating,review_title,review_body
87,Maureen Nurmikko,https://amazon.com/gp/profile/amzn1.account.AFCYVG52MS2YP3OEXDSAO6TFEP4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0,Damaged,Got my product and am unable to use as it is damaged. Really disappointed
88,Ashley,https://amazon.com/gp/profile/amzn1.account.AG4BF3Y3VBMKCHEO2CSWBLSPZZAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0,Cute but bad film,The borders were really cute but every other film didn’t come out right they were dark and when I would take a second in the same lighting it was perfect. It was a let down considering how much these films are.
89,Zach,https://amazon.com/gp/profile/amzn1.account.AFZCD45HS77JQTLKBPX5XY2GV64Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Good,Nice matte black finish.
90,BroccoliCheese,https://amazon.com/gp/profile/amzn1.account.AFFR4M2LJCBXSNFNMVWUDIMZIGXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0,Too expensive,Cost too much for 8 photos but they are good.
91,destiny,https://amazon.com/gp/profile/amzn1.account.AFXWN2Z3YGHK636OC6R7DDRCOA4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0,Picture might get stuck,I put my film in and my camera had a hard time getting the first picture out I had to waste 4 pictures just for it to come out but when it did come out is was still good picture quality
92,libby,https://amazon.com/gp/profile/amzn1.account.AF3JPHNBRLXTWK67BXU3TOYXYPNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,updated rating,"Thought it was expired, but then realized it was the production date. All good. Haven't taken any pics with it yet though."
93,Michael baab,https://amazon.com/gp/profile/amzn1.account.AHOV5MWHMWEWGPIQJTZCY467FQVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2.0,Garbage,"Doesnt fit my polaroid,doesnt have the battery on back to run my polaroid, waste of money"
94,Rebecca M.,https://amazon.com/gp/profile/amzn1.account.AEPMHUQGXUIQMDDQYYCSJ7DBZKBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Came broken,"I bought the double pack and both came broken. I will reorder, as my son got a polaroid for Christmas and would love to use it but I am disappointed."
95,Eric Payne,https://amazon.com/gp/profile/amzn1.account.AHVLYFYSZ5JZ2JCLRZKFWK6P3UFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Its very straight forward,"I received the order, the film was stored properly and works as intended!"
96,Amazon Customer,https://amazon.com/gp/profile/amzn1.account.AFATJA7T6KDNBPAAQRFL3B5DNBRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,SO GLAD IT IS BACK!!!!,Really missed my Polaroid camera had them all from day one-this one is also loved thank you Polaroid for bringing it back
97,dawnetta,https://amazon.com/gp/profile/amzn1.account.AE4ZOYWLMFNPYZIMSJ53UW6JXJGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,good product,very expensive
98,shaun sakya,https://amazon.com/gp/profile/amzn1.account.AHP36VKG56HN3C4YFZHI7ZYG5WJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Good price,Great deal!
99,Vance Maloney,https://amazon.com/gp/profile/amzn1.account.AEEQK6FBLNBHSFLOMFN6DR2IKQ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Scam,The box was listed as  including16 photos but only came with eight photos.
100,Savannah S.,https://amazon.com/gp/profile/amzn1.account.AG2CHYQQVXFKYOKWDHZB2XJGNCSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0,little bit damaged,Film came a little defected! it had a bunch of dots/indentions on the films. still came out okay but the dots were a bit annoying
101,madison whitley,https://amazon.com/gp/profile/amzn1.account.AFJOIHDVXWONEGQTTKFHH56QKJTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0,not worth it.,all of the film is discolored. none of them came out correct and i’m pretty sure it’s expired. they all have black dots and lots of issues.
102,Parul kohli,https://amazon.com/gp/profile/amzn1.account.AFTVJC6EOFVW7UUO34TU6CKSDZ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Definitely recommended,Its nice fun to get an instant picture you click but little expensive
103,Jenni schlicht,https://amazon.com/gp/profile/amzn1.account.AFLTDGJ7UN26J5Q67HXGQCQT6UUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,not worth the price at sll,Not the best picture quality and WAY to expensive
104,Taylor Campbell,https://amazon.com/gp/profile/amzn1.account.AE6EU43LYBX26IOJC6FQU3AISVEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Don’t do it.,Most of the pictures I had taken with this film came out blank and did not develop at all. I’m not happy with my purchase and I won’t be buying online anymore.
105,Hola,https://amazon.com/gp/profile/amzn1.account.AGB3GHNI5CE4CF4TFPVIJCROYVTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0,Low quality product,"It makes me feel like Kind of low quality stuff,"
106,veronica,https://amazon.com/gp/profile/amzn1.account.AHHQQYRZZB7ZZJOXYI7LQDQXQ4UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Not worth it,The pictures look really bad
107,Andrew Roehrich,https://amazon.com/gp/profile/amzn1.account.AH6SVNX34CVLPSBNO5XIQVNFNW5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Worth the money,My girlfriend loves them! They work great and the pictures are amazing!
108,Paolo Fernandez,https://amazon.com/gp/profile/amzn1.account.AG3QZ2H2CVMEIBMG37SBMQJ7Z5EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Good deal!,This is so cheap. It’s expensive in our country so I opted to buy it from Amazon and it didn’t disappoint.
109,Tyler Starbeck,https://amazon.com/gp/profile/amzn1.account.AEQ6M6C7FNWGCAAZHM54CC3N3CAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Chemical stripes,Three of the 8 pictures had long blue stripes of chemicals on the picture. I clean my rollers often and this should not happen.
110,Amazon Customer,https://amazon.com/gp/profile/amzn1.account.AHZWIZXAH57TEC3INFYXPBLRJOOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,My Granddaughter Says IT'S AWESOME!!,Got this for my little shutterbug for her 6th birthday. Great pictures.
111,Mimi Marcellus,https://amazon.com/gp/profile/amzn1.account.AFV6HFFXWAWWYPVV4X25EKP2L24A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Expired film,I received expired film! Please pay attention to what you receive and make sure not to waste your money. I’m so disappointed
112,Samantha,https://amazon.com/gp/profile/amzn1.account.AEZJEDA4CWTFBZF55P45P3ACLLLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Good,Good
113,kelsy  caruso,https://amazon.com/gp/profile/amzn1.account.AHIS7K76W63STMSY2IELAIKI5SVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Great Product,"I really like the black border, and my photos had this sort of rainbow effect which I loved"
114,Choi,https://amazon.com/gp/profile/amzn1.account.AHBUIWVKMFPSHO2247G23LTXQDSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,:(,Only four arrived without a box.  Two of them were damaged by someone opening and putting them back in.
115,Ana Baeza,https://amazon.com/gp/profile/amzn1.account.AECXSR4B4VB3ACDADD53U5KB5MCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Very good,Everything comes right! No any damage. Pictures are perfect
116,Adam Barnhardt,https://amazon.com/gp/profile/amzn1.account.AGFADDPS4NOWX6V7N3EUT3UBWWZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2.0,one of the two rolls didn't work,Very disappointed. First roll worked perfectly but the second totally malfunctioned.
117,Amazon Customer,https://amazon.com/gp/profile/amzn1.account.AG7MZCMSSMJFSJEQRRQEEYJBPPFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Not worth it!,Worst film ever. I’ve bought this film before and NONE of the pictures turned out.
118,James Rogers,https://amazon.com/gp/profile/amzn1.account.AHOSCFA5FSPNMTTCNCIMVAP5QNEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Good value,Great picture quality. Good value
119,Jenell S,https://amazon.com/gp/profile/amzn1.account.AFVG2TCTEKDWG5LYRIWVPHXWMCIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0,Does not work on older Polaroid cameras,Opened it before realizing it wouldn't work on my camera.  Now I can not return. Expensive mistake!
120,Vanessa Mancia,https://amazon.com/gp/profile/amzn1.account.AELHWMZ6CT6TAHEEQP66QV3I5ABQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,it looks just like the picture!,"I love it, if you're looking for plates to get, don't hesitate this is the one :)"
121,Tiana,https://amazon.com/gp/profile/amzn1.account.AHAOY62U7GWNRROLJELPAZ5LJOCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0,The pictures was blurry,The pictures were very blurry! I was disappointed😞
122,Kassondra Ortega,https://amazon.com/gp/profile/amzn1.account.AFACQGERFUHW6SWDXEUKHJMVEJMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Nice Quality,I used these for my polaroid camera and they work really well.
123,Eason,https://amazon.com/gp/profile/amzn1.account.AFCXJVPROGFRH6FP5JA4NE3AZ2AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Awesome,The color of the film is so pretty! Like it!
124,mislen marrero,https://amazon.com/gp/profile/amzn1.account.AEDMLFZRGJOQQZMC6DIZZIPHFZVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2.0,No lo recomiendo,Muy mala calidad
125,Phaedra Cardwell,https://amazon.com/gp/profile/amzn1.account.AFWPL4PQASQXZKXQPFR4NUAU7XQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Had no problems,pictures turned out great!
126,Joey,https://amazon.com/gp/profile/amzn1.account.AFJIGA25WAFNPX7QFWXPI3AJZS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Nicce,Nicce
127,Bobby Boshay,https://amazon.com/gp/profile/amzn1.account.AH2EYWG7ZXFE7K4HOJ5YMAJFYXCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Like!,Like!
128,Shreya Dayal,https://amazon.com/gp/profile/amzn1.account.AE2RDZIWD22E3TZQD3C4ZPOMHMMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0,Very expensive,Expensive films but good quality pictures
129,Charles K.,https://amazon.com/gp/profile/amzn1.account.AEP26HDYVMNSNJM2WJHQTTCN7A5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Easy to use and takes GREAT photos.  Fun.,Easy to use and takes GREAT photos.  Fun.
130,Cristina Modesitt,https://amazon.com/gp/profile/amzn1.account.AFEC7WCWKDD63UBZS3SCVONEOZ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0,Good product,Good product will most likely buy again
131,Keyla,https://amazon.com/gp/profile/amzn1.account.AGJQVBSWGLEKOWHFFT63HK5JKQ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Perfecttttt,Perfect
132,Poon Wai Yip Petrus,https://amazon.com/gp/profile/amzn1.account.AHEUBFLOW654PZJMTYVM6XBF66UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,A vintage product back into to life,Love to play Polaroid again
133,Nancy,https://amazon.com/gp/profile/amzn1.account.AEHRYLYLJU4DY2E2I4PZDOJYLBJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Love this film,"I have nothing negative to say about this film, I love the look of my pictures. I used this pack with my Lab printer and my photos turned out amazing. The price isn't the best, but its worth it."
134,MARIA ALEJANDRA TELLEZ,https://amazon.com/gp/profile/amzn1.account.AEJYNHBY77GFNHNVYRRGDLXFZHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0,Lovely!,"Hi!I loved my package, it arrived quickly. Now I want to ask for more, it says that there is no longer shipments to Colombia. I am looking for another alternative. Help? Please."
135,Yesenia,https://amazon.com/gp/profile/amzn1.account.AEECYQFV4I76INDJW2ENDABB2YJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0,Amazing product. Horrible employee.,Amazing product. Just the drop off person was horrible gave so much attitude for no reason.
136,Mina,,4.0,Lo que aún no sabes del papel i-type,"Lo retro ha vuelto y parece que quiere quedarse. Después de muchos buscar y buscar información y diferencias entre el papel i-type y el Polaroid 600, no encuentro nada del otro mundo.La sensibilidad de estas casualmente está indicado en ASA que es lo mismo que ISO, nomenclaturas métricas de sensibilidad que son idénticas. Teniendo en cuenta que actualmente en las cámaras de super alta definición que cargan nuestros móviles este papel fotográfico tiene una sensibilidad/velocidad de 640 frente a la sensibilidad de 600 que tiene el papel Polaroid 600. La diferencia no es mucha, pero en las fotos se van a apreciar matices sutiles.Hay ciertas cosas que mi experiencia con las cámaras instantáneas me permite apuntillar:❌  Los cartuchos no se meten en el congelador, sino en el frigorífico. Lo pone indicado en las instrucciones pero están en inglés y pueden dar lugar a equivocación. La emulsión y la densidad del papel fotográfico se puede deteriorar y perder su funcionalidad si está a una temperatura por debajo de los 5°C. La temperatura recomendada es entre 5° y 10°, las que hay normalmente en un frigorífico convencional.❌ Las fotos NO se agitan. Eso es un mito y proviene de las primeras fotografías y antiguos métodos de impresión. Este nuevo modelo de papel i-type no necesita ser agitado como las maracas de Machín. Es más, si lo haces seguramente te cargues la foto.❌ No la perfores nunca jamás de los jamases. Ni la recortes. Aunque la foto esté hecha, no deja de ser un papel que ha reaccionado a ciertos químicos nosra poder tener impresa esa foto, cualquier tipo de malogro en el papel hará variar la fotografía. Pueden aparecer márgenes de color fucsia, se puede oscurecer ...❌ No la dejes al aire libre sin más. Aunque es un modelo nuevo de papel, tiene una metodología especial para ser revelado y las condiciones perfectas son a oscuras. Durante al menos 10 o 15 minutos. Exasperante lo sé, pero las prisas no son buenas consejeras. Hay mucha gente que se queja de la calidad de las fotos, que sale borrosa, arenosa, o sobrexpuesta dando por hecho que es una cámara como la que tiene el móvil en la que ves la foto al segundo. No, no es así. Muchas veces las fotos se echan a perder por desconocimiento. Es mejor echarla y muy rápidamente guardar la fotografía en el bolsillo trasero (pero acuérdate después de ella y no te vayas a sentar sobre ella más tarde) o guardarla en la mochila, en las páginas de un libro. Es como mejor va a salir❌ No esperes una foto FHD 4K. Será mejor que te mentalices con esto antes de echar una foto o antes de comprar la cámara para evitar disgustos. Las cámaras aunque sean modernas no dejan de ser analógicas, tienen lentes de otro tipo y la forma que tienen de absorber la luz es distinta por lo que no queda reflejado en el papel de forma tan fideligna. No te indignes si te pasa eso, es NORMAAAAL. Es uno de los rasgos más especiales de las cámaras como Polaroid y lomográficas y es que una foto no va a ser igual a la anterior, los filtros (no son filtros son efectos que ahora las apps tipo Instagram y Snapchat intentan reproducir y los llaman filtros) son únicos, no va a salir una foto igual a otra por más que lo intentes, los matices de colores son especiales y el toque retro vintage es genuino.✅ Vienen 8, no diez como en las Instax pero eso obedece a cuestiones de compatibilidad de cartuchos con las cámaras antiguas.✅ Se puede hacer fotos con doble exposición. Sí, has leído bien. Doble Exposición o lo que en la Lomo Bora Bora y en la Instax SQ20 llaman modo Bulb pero no es ni más ni menos que la unión de dos fotografías en un mismo papel, dos aperturas focales que se ""imprimen"" en la misma foto una sobre la otra. En este caso no se puede regular el tiempo de la apertura focal porque es automático pero sí que pueden salir fotos tipo lightpinting muy artísticas.✅ Tamaño: más grande que el tamaño Square de las Instax de Fujifilm. 10,7cm × 8,8cm contando con el marco. Es un tamaño que se presta mucho mucho MUCHO a unos mejores planos. Más detalle. Se pueden hacer selfies pero no al uso con la cámara porque tiene un objetivo que no enfoca a menos de 60cm por lo que es recomendable hacer fotos tipo retrato con un trípode.🙄Cosas en las que tiene que mejorar:🔹 Relación cantidad precio: la cámara ha perdido 2 fotos por cartucho, y aún así el precio de media por foto es de 2 euros en su precio habitual de venta. Afortunadamente he pillado una oferta y me ha salido a menos de 2 euros pero no mucho menos.🔹Acercarse a su competencia: sí bien es cierto que Polaroid y Fujifilm son competencia directa, los precios de esta última son más asequibles o al menos más ceñidos a lo que ofrecen. Yo no me lanzaría a comprarme una cámara de esta marca y sus cartuchos sin tener mucha idea de fotografía porque sería tirar el dinero y malgastar los cartuchos. 🔹Ojo con las fechas de caducidad. No aparece la fecha de caducidad al uso sino la fecha de producción y a partir de esa habría que contar con 12 meses de validez. Independientemente de que esté en la cámara metido el cartucho o en la caja sin usar. Se van a notar destellos en la imagen, puntos negros, y otro tipo de fallos si la película está pasada o fuera de fecha.🔹Ojo también con los rayos X, por si acaso. Las de Instax sí que reaccionan mal a los rayos X cuando pasan por los túneles de inspección en aeropuertos pero el embalaje está hecho para resistir los así que en caso de viaje es mejor llevar el cartucho sin poner o las fotos saldrán blancas.🔹Ojo con la luz. Las instrucciones son confusas te dicen que tengas el sol detrás para hacer las fotos pero no hace referencia a qué, si al objetivo o a ti mismo. Vale, re refiere a ti o a la cámara. Lo ideal para que las fotos salgan bien con la sensibilidad al máximo es tener el sol de espaldas y que el sujeto a fotografiar lo tenga de frente o como mucho de lado si quieres hacer un claroscuro. Pero NO que el sujeto tenga el sol detrás o la foto, repito, saldrá blanca."
137,Leah,,1.0,Disaster,The state this box came in is ridiculous. This was supposed to be a gift for someone and the films will not print out when taking a picture on the camera.
138,Mina,,4.0,Papel B/W con el que hay que ir con ojo,"Lo primero, si tienes este cartucho, no lo abras estilo bestia y te deshagas del cartón que a simple vista parece inútil. Por dentro, si lo despegado con cuidado te vienen una serie de consejos muy útiles y necesarios si no eres un profesional de las cámaras Polaroid.Es importante puntualizar que este papel solo sirve para las Polaroid One Step (1, 2 Y Plus) y la Polaroid Now Y la Polaroid Lab DE AHORA, no las antiguas (que si aún no sabes cómo funciona, pásate por mi reseña para saberlo todo todito sobre esa nueva cámara)Es decir, si tienes una cámara Instax square y crees que este papel le sirve, no, no le sirve. Si tienes una Polaroid y has comprado papel cuadrado paranla instax de Fujifilm, tampoco sirve. Son cámaras distintas con procesos químicos distintos y los cartuchos no son compatibles.Hay que estar pendientes de la fecha de producción porque a partir de esa fecha la caducidad es aproximadamente de 12 meses dependiendo de las condiciones en las que lo tengamos.Si no lo vas a usar en un tiempo es mejor que lo tengas en el frigo, se mantendrán mejor. Si vas a viajar, no lo metas en la cámara ni lo abras antes de pasar por el escáner de rayos x o se velará y saldrá todo negro. Quizás con algo de amabilidad te dejen no pasar las cámaras por el escáner.Y ahora, las fotos. Si ya de por sí es complicado hacer una foto con una cámara Polaroid por varios motivos, el principal el precio, se le suma la sensibilidad de este papel. Es igual de sensible que el normal, tiene un ISO de 640 y aunque su velocidad de revelado es mayor, lo que pasa es que en este papel se agrava el contraste de blancos. Esto quiere decir que si la cámara tiene una sensibilidad media o alta pero no hay mucha luminosidad y el papel es en blanco y negro, saldrá oscura.Para que una foto con este papel salga muy muy bien tendría que ser con mucha luz, o natural o artificial, para que se vean más los contrastes de grises.El principal consejo es tener la fuente de iluminación detrás de nosotros como fotógrafos y de frente con respecto a la persona u objeto fotografiado. Si las condiciones climatológicas son buenas y no hay muchas nubes también admite una iluminación lateral y los retratos en blanco y negro saldrían como unos claroscuros muy bonitos y profesionales.Lo malo de estas fotos es que te lo tienes que pensar dos, tres y hasta cuatro veces antes de pulsar al obturador porque sale de media unos 2 euros por foto, ya que la caja tiene 8 fotos.Si se sabe usar bien tanto la cámara como el papel tienen un rendimiento bueno, es normal que si eres nuevo en el mundo de las cámaras instantáneas al principio te salgan fotos patata pero es normal. Puedes consultar mis comentarios anteriores sobre las que creo que son las mejores cámaras instantáneas del momento como la Instax Mini LiPlay y la SQ20 de Fujifilm o la Polaroid Now.¡Espero que sea útil mi comentario!"
139,monica avilez,,1.0,DOES NOT WORK WITH VINTAGE 600 Film CAMERAS!,"I searched 600 film for a polaroid camera and this result showed up.I was really upset to have bought and opened this, to find out it didn't work with my vintage polaroid 600 Camera!I feel it should be clearer in the description, that although it says it works with i-type, it should state the it doesn't work with old cameras. Sad to loose money on this not cheap film because a description was not clear.WARNING FOR ALL LOOKING FOR FILM FOR THIER VINTAGE POLAROID!"
140,Jason Jenkins,,5.0,Daughter is happy,"Bought our daughter a new type I-Polaroid  for Christmas only to find out Christmas day that the tight gits never included a film! It cost enough, thought it would have had a film with it lol. Anyhow ordered through prime as soon as I could, price was reasonable and delivery exceptional as always with Prime."
141,Wank,,2.0,Very pricey & bad photo quality,"So expensive for just 8 shots! You have to be extremely still and if you take it in your house, you may aswell dump the shot because it seems like Polaroid only works in outside lighting. I wouldn't recommend Polaroid at all it's too expensive to take just 2 pictures: 2 picture are basically costing you €5. Just use your phone or by a disposable, honestly!"
142,OGFuriousR,,5.0,iType is True to colour,"As always, a little too pricey for a mere 8 photos but I always have fun with my polaroid. This lot seemed to be more true to colour than the 600 film which can be a little on the pink side and I really prefer the black frame its so much more aesthetic."
143,Maria Elisa Moreira,,5.0,Amazing,Amazing
144,Kindle Customer,,5.0,Perfect for OneStep cameras,"Works perfectly with Polaroid's OneStep cameras. Pack of 8, arrived very swiftly."
145,Jolyon Ralph,,4.0,Still way too expensive,"I know instant film is a premium product, but it's still way too expensive."
146,M Jackson,,5.0,Time for a change,Nice to have a different colour border.
147,Ruby,,1.0,disappointed,"arrived 7 days late, after originally saying the package had been lost. so couldn’t use them for the event i needed them for. box arrived damaged so i’m hoping the film isn’t damaged.  won’t be ordering from here again"
148,Steven E.,,5.0,Pricey film,A bit pricey but easy to use
149,Amazon Customer,,5.0,it is what it is,shame they are so expensive
150,john jones,,5.0,great pics,"value for money , and good photos"
151,Simoan,,5.0,Film,It’s film for a camera
152,Laura Fagan-Gaines,,5.0,Great product,Great value for money.
153,Yonathan Gal,,5.0,Nice matte colour feel,"Really nice film with a premium matte colour feel, I'll definitely get some more."
154,Douglas Wright,,5.0,Great,Only eight shots in a pack but that’s the choice you make when you get a Polaroid camera.
155,xxxxx,,5.0,Don’t buy if you have the vintage Polaroid cameras because you can’t use it,I’m a fool who didn’t read it! But just so no one else makes the same mistake! Please don’t buy it if you have the vintage Polaroid cameras!! It doesn’t fit in the camera! They are not compatible!
156,Shane Dwyer,,5.0,Very nice,I preferred the black and White to the colour film
157,Amelia Walker,,5.0,Good film!,"Arrived quickly, exactly what I needed!"
158,James F.,,5.0,Great buy!,Exactly what it says on the box. Best value Polaroid’s that I have found!
159,Chloe,,5.0,Always get these,I swear by these for Polaroid brilliant quality.
160,Umar,,1.0,Expired Film,"I was sent film that was expired all of my shots came out timted green, I thought I was doing something wrong when i realised the film had expired at which point it was too late for me to return it."
161,Maria,,5.0,Good,The package was a bit damaged but the film was in good condition. Pictures came out great so it had to be stored in appropriate temperature. Will order again
162,Bethany Elizabeth,,1.0,Do not buy! Absolute waste of money.,"Bought two packs for £30 and came in a destroyed box. Then comes out blotchy, scratchy or underdeveloped. Do not waste your money on this product it is pointless and had to ask for a refund."
163,Kimberley,,1.0,Disappointing camera film bad,I bought film second time around and 2 out of 8’pictues have line down the front. My camera is brand new. Disappointed and wonder if these are real at all.
164,Amber,,5.0,Satisfied customer,Good stuff
165,Lucy C.,,1.0,Disappointed,"Can’t say how they are as they never bloody worked! Very disappointed, especially because they cost so much to buy"
166,ic,,1.0,Arrived broken,"Unfortunately never had a chance to use it, it arrived broken. i tried to use it like that, but obviously it didn’t work. Shame as I wanted to use it for my civil wedding."
167,Ana Rita França,,5.0,Perfect package,The package was perfect and the date of fabrication was in August (ordered in October). The condition was perfect.
168,Callum Watt,,1.0,RIP off!,"Absolute rip off! £16 and you only get 8 pictures, 5 of which didn’t even develop! Would not recommend."
169,Antonio Alañon Hernandez,,1.0,Missing pack,Only 4 packs arrived out of the 5 supposed to. Besides the boxes came in quite bad state.
170,Jane,,1.0,10/10,Pictures are great but I found so much cheaper elsewhere after purchasing
171,Debora Monne,,5.0,I love it,Original Polaroid film
172,francesco camisa,,5.0,top product,top  product
173,Lisa Board,,1.0,Expired product,Bought this product in December yet it had expired in November.
174,Judith Morrison,,1.0,Poor quality,Photos really poor quality for the price.
175,Client d'Amazon,,1.0,Très déçu,"Tres decu de ces films, j'effectue de nombreux polaroid, j'ai donc voulu tester les I type, les photos sortent toutes tres tres blanches, aucune couleur ne ressort, j'ai alors essayé dans d'autre polaroid pour voir si ce n'était pas le mien et il fait exactement pareil avec les autresJ'ai shooter avec un polaroid SLR et des films en 600 et non en I type la même photo avec les 2 polaroid et les photos sont complètement différentes, je suis donc decu de ce produit vu deja le prix excessif, la qualité devrait etre la, et 2eme point negatif la livraison, les polaroid sont arrivés dans un colis simple en carton et les polaroid nu a l'intérieur, l'emballage était enfoncé, abimé et déchiré, cela ne fais pas trés pro surtout quand vous voulez les offrir. Cela faisait plutôt films polaroid récupéré dans une poubelle"
176,Carolina,,5.0,Great!,Worked perfectly fine
177,Kindle Customer,,1.0,Waste of money,Not value for money.
178,Matteo,,5.0,Perfette!,"L'imballaggio è perfetto, i tempi di spedizione sono brevissimi, e comprando la confezione con 2 ricariche  (8 foto ×2) si risparmia un pochino, e considerando il prezzo standard dei film polaroid è un bene!Queste cartucce sono perfette per la polaroid 1step2, e per la 1step+!"
179,Rob Lionhart,,5.0,It worked well,It worked
180,Chandan,,1.0,Sehr teuer und schlechte Lieferung,"Ich habe eine Bestellung aufgegeben, damit ich den Film vor dem Wochenende erhalte, aber nach 4 Tagen der Bestellung sagen sie, dass das Produkt nicht von diesem Verkäufer verfügbar ist und ich erneut bestellen muss.Diese Filme sollen innerhalb eines Jahres nach der Herstellung verwendet werden. Die Filme, die ich bestellt habe, wurden im Mai hergestellt und sind bereits 6 Monate alt, also bleiben mir nur 6 Monate, um diese Filme zu verwenden.Polaroid sollte in Erwägung ziehen, den Preis für die Filme zu senken, da sie keine Batterie in sich tragen. Die Filme sind wirklich teuer und wenn man einen kleinen Fehler macht oder einen schlechten Filmsatz hat, hat man einen schlechten Tag."
181,alexis_lso,,5.0,Título incorrecto,El título dice 16 fotos pero en realidad son 8.Todo bien además de eso.
182,Marco (Dr.Stain3d),,4.0,"Buone le foto, a prescindere dalla confezione in cartone esterna","Le fotografie sono imballate bene ed arrivano sigillate, anche se non si può dore lo stesso della confezione in cartone esterna.Le foto vengono bene con polaroid ""one steap +"", buoni i colori e non hanno il difetto della striscia viola che ogni tanto capita.Consiglio"
183,Giovanni Barile,,2.0,Deluso,"Ho avuto un'esperienza non molto positiva con la Polaroid in generale. Mi hanno regalato una macchinetta a natale e tutte e 4 le foto che ho scattato con queste pellicole qui hanno dato dei problemi. Non so a cosa è dovuto, se alla macchinetta o alle pellicole o a qualche altra sorta di problema ma io ho letto tutte le istruzioni e sono sicuro di aver fatto tutto bene, sono anche molto pratico in queste cose, per cui sono rimasto parecchio allibito. Non credevo fosse cosí complicato scattare una buona istantanea, per di piú con quello che costano mi aspettavo tutt'altro..."
184,chi,,2.0,Non adatto a macchine anni 80,Non è  adatto a Polaroid 600 anni 80/90
185,Roberto,,5.0,Ok,Todo muy bien. Les diría que hagan caso omiso al comentario que hizo alguien anteriormente para que no se confundan porque la fecha que sale es la fecha de producción no la de vencimiento.
